,Art,Movement,artist,Year,nationality,StyleClassLabel,genre
64944,lights-on-the-ganges-flame-of-happyness-1947,Symbolism,Nicholas_Roerich,1947,Russian,Symbolism,genre_painting
64945,mongolian-lama,Symbolism,Nicholas_Roerich,,Russian,Symbolism,portrait
64946,lake-in-the-mountains-1943,Symbolism,Nicholas_Roerich,1943,Russian,Symbolism,landscape
64947,a-bird-with-spread-wings,Symbolism,Nicholas_Roerich,,Russian,Symbolism,
64948,vignette-for-book-n-k-roerich-1918-21,Art_Nouveau_Modern,Nicholas_Roerich,,Russian,Art_Nouveau,illustration
64949,tomb-near-village-podlipie-1899,Realism,Nicholas_Roerich,1899,Russian,Realism,sketch_and_study
64950,battle-in-the-heavens-1912,Symbolism,Nicholas_Roerich,1912,Russian,Symbolism,
64951,in-a-foreign-bank,Realism,Nicholas_Roerich,,Russian,Realism,sketch_and_study
64952,patrol-of-himalayas-1925,Symbolism,Nicholas_Roerich,1925,Russian,Symbolism,genre_painting
64953,procopius-the-righteous-is-praying-of-unknown-navigating-1914-1,Symbolism,Nicholas_Roerich,,Russian,Symbolism,religious_painting
64954,banner-of-the-future-1925,Symbolism,Nicholas_Roerich,1925,Russian,Symbolism,genre_painting
64955,kiss-the-earth,Art_Nouveau_Modern,Nicholas_Roerich,,Russian,Art_Nouveau,sketch_and_study
64956,mother-of-turfan-1924,Symbolism,Nicholas_Roerich,1924,Russian,Symbolism,religious_painting
64957,lake-nag-1925,Symbolism,Nicholas_Roerich,1925,Russian,Symbolism,landscape
64958,shirin-and-khosrau-1938,Symbolism,Nicholas_Roerich,1938,Russian,Symbolism,
64959,himalayas-gloomy-cliff-1943,Symbolism,Nicholas_Roerich,1943,Russian,Symbolism,landscape
64960,kiss-the-earth-1912,Art_Nouveau_Modern,Nicholas_Roerich,1912,Russian,Art_Nouveau,
64961,manasbal-lake-1925,Symbolism,Nicholas_Roerich,1925,Russian,Symbolism,landscape
64962,mists,Symbolism,Nicholas_Roerich,,Russian,Symbolism,landscape
64963,the-vicious-town-1919,Symbolism,Nicholas_Roerich,1919,Russian,Symbolism,
64964,uglich-porch-1904,Art_Nouveau_Modern,Nicholas_Roerich,1904,Russian,Art_Nouveau,cityscape
64965,scene-design-for-peer-gynt-1911,Symbolism,Nicholas_Roerich,1911,Russian,Symbolism,
64967,ancient-serpent-serpent-of-wisdom-1924,Symbolism,Nicholas_Roerich,1924,Russian,Symbolism,
64968,tibet-1933-3,Symbolism,Nicholas_Roerich,,Russian,Symbolism,landscape
64969,the-scene-with-eight-figures-in-costumes-1913,Art_Nouveau_Modern,Nicholas_Roerich,1913,Russian,Art_Nouveau,
64970,cabin-1912,Art_Nouveau_Modern,Nicholas_Roerich,1912,Russian,Art_Nouveau,sketch_and_study
64971,viking-s-triumph-1908,Art_Nouveau_Modern,Nicholas_Roerich,1908,Russian,Art_Nouveau,landscape
64972,saint-boris-and-saint-gleb,Art_Nouveau_Modern,Nicholas_Roerich,,Russian,Art_Nouveau,religious_painting
64973,lahaul-1947,Symbolism,Nicholas_Roerich,1947,Russian,Symbolism,landscape
64974,rostov-veliky-interior-of-church-1903,Art_Nouveau_Modern,Nicholas_Roerich,1903,Russian,Art_Nouveau,
64975,himalayas-1921,Symbolism,Nicholas_Roerich,1921,Russian,Symbolism,landscape
64976,temple-1924,Symbolism,Nicholas_Roerich,1924,Russian,Symbolism,landscape
64977,voivode-1913,Art_Nouveau_Modern,Nicholas_Roerich,1913,Russian,Art_Nouveau,
64978,himalayas-blue-mountains-1939-1,Symbolism,Nicholas_Roerich,,Russian,Symbolism,landscape
64979,campaign-1899,Art_Nouveau_Modern,Nicholas_Roerich,1899,Russian,Realism,
64981,wanderer-from-the-resplendent-city-1933,Symbolism,Nicholas_Roerich,1933,Russian,Symbolism,genre_painting
64982,burning-the-darkness-1924,Symbolism,Nicholas_Roerich,1924,Russian,Symbolism,genre_painting
64983,sketch-for-ladoga-series-1918,Symbolism,Nicholas_Roerich,1918,Russian,Symbolism,sketch_and_study
64984,view-of-izvara-estate-1893,Realism,Nicholas_Roerich,1893,Russian,Realism,landscape
64985,daughters-of-earth-1919,Symbolism,Nicholas_Roerich,1919,Russian,Symbolism,genre_painting
64986,elbrus-caucasus-1933,Symbolism,Nicholas_Roerich,1933,Russian,Symbolism,landscape
64987,lel,Symbolism,Nicholas_Roerich,,Russian,Symbolism,
64988,kashmir-1936,Symbolism,Nicholas_Roerich,1936,Russian,Symbolism,landscape
64989,she-who-holds-the-world-1937,Symbolism,Nicholas_Roerich,1937,Russian,Symbolism,
64990,fight-with-the-dragon-1912,Art_Nouveau_Modern,Nicholas_Roerich,1912,Russian,Art_Nouveau,
64991,ambassador-1914,Symbolism,Nicholas_Roerich,1914,Russian,Symbolism,landscape
64992,and-we-are-opening-the-gates-1922,Symbolism,Nicholas_Roerich,1922,Russian,Symbolism,cityscape
64993,landscape-with-lake-and-tree-on-the-shore,Symbolism,Nicholas_Roerich,,Russian,Symbolism,landscape
64994,fire-blossom-1924,Symbolism,Nicholas_Roerich,1924,Russian,Symbolism,landscape
64995,flying-carpet-1916,Symbolism,Nicholas_Roerich,1916,Russian,Symbolism,
64996,platon-1893,Realism,Nicholas_Roerich,1893,Russian,Realism,still_life
64997,a-steep-snow-slope-1924,Symbolism,Nicholas_Roerich,1924,Russian,Symbolism,landscape
64998,pink-glacier-as-flower-1944,Symbolism,Nicholas_Roerich,1944,Russian,Symbolism,
64999,gompa-1932,Symbolism,Nicholas_Roerich,1932,Russian,Symbolism,landscape
65000,himalayas-1939,Symbolism,Nicholas_Roerich,1939,Russian,Symbolism,landscape
65001,sunset-1931,Symbolism,Nicholas_Roerich,1931,Russian,Symbolism,landscape
65002,oze-1912-1,Art_Nouveau_Modern,Nicholas_Roerich,,Russian,Art_Nouveau,
65003,manjusri-cell-mongolia,Symbolism,Nicholas_Roerich,,Russian,Symbolism,landscape
65004,marvelous-miracle-to-the-feat-1937,Symbolism,Nicholas_Roerich,1937,Russian,Symbolism,
65005,maitreya-1932-3,Symbolism,Nicholas_Roerich,,Russian,Symbolism,religious_painting
65006,fog-in-the-mountains-1945,Symbolism,Nicholas_Roerich,1945,Russian,Symbolism,landscape
65007,saviour-almighty-and-saints-1906,Art_Nouveau_Modern,Nicholas_Roerich,1906,Russian,Art_Nouveau,religious_painting
65008,study-of-women-carrying-goods-1919,Symbolism,Nicholas_Roerich,1919,Russian,Symbolism,sketch_and_study
65009,palden-lhamo-1932,Symbolism,Nicholas_Roerich,1932,Russian,Symbolism,landscape
65010,madonna-oriflamma-1932,Symbolism,Nicholas_Roerich,1932,Russian,Symbolism,religious_painting
65011,sissu-lahaul-1932,Symbolism,Nicholas_Roerich,1932,Russian,Symbolism,landscape
65012,view-of-kangchenjunga-from-turpindar,Symbolism,Nicholas_Roerich,,Russian,Symbolism,landscape
65013,kuan-yin-1933,Symbolism,Nicholas_Roerich,1933,Russian,Symbolism,religious_painting
65014,tristan-1912,Art_Nouveau_Modern,Nicholas_Roerich,1912,Russian,Art_Nouveau,
65015,study-of-mountains-1931,Symbolism,Nicholas_Roerich,1931,Russian,Symbolism,landscape
65016,hidden-treasure-1947,Symbolism,Nicholas_Roerich,1947,Russian,Symbolism,landscape
65017,pir-panjal-1925-2,Symbolism,Nicholas_Roerich,,Russian,Symbolism,landscape
65018,girl-1913-1,Art_Nouveau_Modern,Nicholas_Roerich,,Russian,Art_Nouveau,
65019,captive-1909-1,Art_Nouveau_Modern,Nicholas_Roerich,,Russian,Art_Nouveau,
65020,fiery-furnace-1905,Art_Nouveau_Modern,Nicholas_Roerich,1905,Russian,Art_Nouveau,genre_painting
65021,sketches-of-costumes-for-tale-of-tsar-saltan-1919,Art_Nouveau_Modern,Nicholas_Roerich,1919,Russian,Art_Nouveau,
65022,yard-of-castle-1913,Art_Nouveau_Modern,Nicholas_Roerich,1913,Russian,Art_Nouveau,
65023,pantokrator-1909,Art_Nouveau_Modern,Nicholas_Roerich,1909,Russian,Art_Nouveau,religious_painting
65024,sacred-grove-1921,Symbolism,Nicholas_Roerich,1921,Russian,Art_Nouveau,
65026,and-we-see-1922,Art_Nouveau_Modern,Nicholas_Roerich,1922,Russian,Art_Nouveau,religious_painting
65027,sunset-1933,Symbolism,Nicholas_Roerich,1933,Russian,Symbolism,landscape
65028,nagarjuna-conqueror-of-the-serpent-1925,Symbolism,Nicholas_Roerich,1925,Russian,Symbolism,religious_painting
65029,cross-on-the-truvor-mound-1903,Art_Nouveau_Modern,Nicholas_Roerich,1903,Russian,Art_Nouveau,landscape
65030,sea-1919,Art_Nouveau_Modern,Nicholas_Roerich,1919,Russian,Art_Nouveau,sketch_and_study
65031,maitreya-1932-1,Symbolism,Nicholas_Roerich,,Russian,Symbolism,religious_painting
65032,saint-nicholas-1914-1,Symbolism,Nicholas_Roerich,,Russian,Symbolism,religious_painting
65033,sanctuaries-1924-1,Symbolism,Nicholas_Roerich,,Russian,Symbolism,cityscape
65034,sunset-near-shekar-1928,Symbolism,Nicholas_Roerich,1928,Russian,Symbolism,landscape
65035,giants-of-lahaul-1931,Symbolism,Nicholas_Roerich,1931,Russian,Symbolism,landscape
65036,morocco-1912,Symbolism,Nicholas_Roerich,1912,Russian,Symbolism,landscape
65037,himalayas-varicoloured-snows-1937,Symbolism,Nicholas_Roerich,1937,Russian,Symbolism,landscape
65038,bharagarh-fort-1929,Symbolism,Nicholas_Roerich,1929,Russian,Symbolism,landscape
65039,curtain-and-portal-for-snow-maiden-1919,Art_Nouveau_Modern,Nicholas_Roerich,1919,Russian,Art_Nouveau,
65040,sketch-with-the-image-of-maitreya-carved-on-a-rock,Symbolism,Nicholas_Roerich,,Russian,Symbolism,sketch_and_study
65041,pemaianze-1924,Symbolism,Nicholas_Roerich,1924,Russian,Symbolism,landscape
65042,mountains-soshing-1924,Symbolism,Nicholas_Roerich,1924,Russian,Symbolism,landscape
65043,vignette-for-book-n-k-roerich-1918-8,Art_Nouveau_Modern,Nicholas_Roerich,,Russian,Art_Nouveau,illustration
65044,and-we-not-afraid-1922,Symbolism,Nicholas_Roerich,1922,Russian,Symbolism,genre_painting
65045,paternoster-1940,Symbolism,Nicholas_Roerich,1940,Russian,Symbolism,genre_painting
65046,himalayas-15,Symbolism,Nicholas_Roerich,,Russian,Symbolism,landscape
65047,himalayas-25,Symbolism,Nicholas_Roerich,,Russian,Symbolism,landscape
65048,vignette-for-book-n-k-roerich-1918-22,Art_Nouveau_Modern,Nicholas_Roerich,,Russian,Art_Nouveau,illustration
65049,artilleryman-1894,Realism,Nicholas_Roerich,1894,Russian,Realism,portrait
65050,servant-1912-1,Art_Nouveau_Modern,Nicholas_Roerich,,Russian,Art_Nouveau,
65051,lahaul-1932,Symbolism,Nicholas_Roerich,1932,Russian,Symbolism,landscape
65052,lahaul-himalayas-1932,Symbolism,Nicholas_Roerich,1932,Russian,Symbolism,landscape
65053,kneeling-warriors-study-of-murals-for-the-chapel-in-pskov-1914,Art_Nouveau_Modern,Nicholas_Roerich,1914,Russian,Art_Nouveau,religious_painting
65054,rinchenpong-1924,Symbolism,Nicholas_Roerich,1924,Russian,Symbolism,landscape
65055,and-we-are-opening-the-gates-1924,Symbolism,Nicholas_Roerich,1924,Russian,Symbolism,cityscape
65056,town-sketch-for-carpet-1906,Art_Nouveau_Modern,Nicholas_Roerich,1906,Russian,Art_Nouveau,
65057,pskov-the-general-view-of-kremlin-1903,Realism,Nicholas_Roerich,1903,Russian,Realism,cityscape
65058,kardang-study-1932,Symbolism,Nicholas_Roerich,1932,Russian,Symbolism,landscape
65059,lake-of-gennesaret,Symbolism,Nicholas_Roerich,,Russian,Symbolism,landscape
65060,ilya-muromets-1910,Art_Nouveau_Modern,Nicholas_Roerich,1910,Russian,Art_Nouveau,
65061,pine-trees-with-cloudy-background-1912,Symbolism,Nicholas_Roerich,1912,Russian,Symbolism,landscape
65063,ienno-guio-dia-friend-of-travelers-1924,Symbolism,Nicholas_Roerich,1924,Russian,Symbolism,
65064,kremlin-tower-in-novgorod-1903,Art_Nouveau_Modern,Nicholas_Roerich,1903,Russian,Art_Nouveau,cityscape
65065,pir-panjal-1925-1,Symbolism,Nicholas_Roerich,,Russian,Symbolism,landscape
65066,himalayas-67,Symbolism,Nicholas_Roerich,,Russian,Symbolism,landscape
65067,tibet-1938,Symbolism,Nicholas_Roerich,1938,Russian,Symbolism,landscape
65068,path-to-kailas,Symbolism,Nicholas_Roerich,,Russian,Symbolism,landscape
65069,study-of-mountains-1931-1,Symbolism,Nicholas_Roerich,,Russian,Symbolism,landscape
65070,beda-the-preacher-1945,Symbolism,Nicholas_Roerich,1945,Russian,Symbolism,
65071,venta-finland-1907,Symbolism,Nicholas_Roerich,1907,Russian,Symbolism,landscape
65072,lake-of-the-nagas-1932,Symbolism,Nicholas_Roerich,1932,Russian,Symbolism,landscape
65073,russian-prince-collects-tribute-1908,Art_Nouveau_Modern,Nicholas_Roerich,1908,Russian,Art_Nouveau,genre_painting
65074,himalayas-1938-1,Symbolism,Nicholas_Roerich,,Russian,Symbolism,landscape
65075,st-george-the-victorious-1920,Art_Nouveau_Modern,Nicholas_Roerich,1920,Russian,Art_Nouveau,religious_painting
65076,himalayas-snowy-peaks-1942,Symbolism,Nicholas_Roerich,1942,Russian,Symbolism,landscape
65077,barrows-1915,Symbolism,Nicholas_Roerich,1915,Russian,Symbolism,landscape
65078,nanda-devi-1941,Symbolism,Nicholas_Roerich,1941,Russian,Symbolism,landscape
65079,svyatogor-1942,Symbolism,Nicholas_Roerich,1942,Russian,Symbolism,
65080,krishna-lel-1,Symbolism,Nicholas_Roerich,,Russian,Symbolism,
65081,study-to-flying-carpet-1915-1,Art_Nouveau_Modern,Nicholas_Roerich,,Russian,Art_Nouveau,sketch_and_study
65082,ladakh-1938,Symbolism,Nicholas_Roerich,1938,Russian,Symbolism,landscape
65083,ancient-russians-at-dnieper-1905,Art_Nouveau_Modern,Nicholas_Roerich,1905,Russian,Art_Nouveau,
65084,om-mani-padme-hum-1932,Symbolism,Nicholas_Roerich,1932,Russian,Symbolism,landscape
65085,cover-of-literary-digest-1896,Art_Nouveau_Modern,Nicholas_Roerich,1896,Russian,Art_Nouveau,
65086,sacred-himalayas-1933-1,Symbolism,Nicholas_Roerich,,Russian,Symbolism,landscape
65087,mountain-landscape-1933,Symbolism,Nicholas_Roerich,1933,Russian,Symbolism,sketch_and_study
65088,yard-in-front-of-castle-1913,Art_Nouveau_Modern,Nicholas_Roerich,1913,Russian,Art_Nouveau,
65089,vernicle-1910,Art_Nouveau_Modern,Nicholas_Roerich,1910,Russian,Art_Nouveau,religious_painting
65090,river-chandra-1933,Symbolism,Nicholas_Roerich,1933,Russian,Symbolism,landscape
65091,castle-of-king-gesar,Symbolism,Nicholas_Roerich,,Russian,Symbolism,
65092,throne-of-the-invisible-god-1909-1,Art_Nouveau_Modern,Nicholas_Roerich,,Russian,Art_Nouveau,religious_painting
65093,st-michael-arhistratig-1906,Art_Nouveau_Modern,Nicholas_Roerich,1906,Russian,Art_Nouveau,religious_painting
65094,lord-of-the-night-1918,Symbolism,Nicholas_Roerich,1918,Russian,Symbolism,genre_painting
65095,glow-1914,Symbolism,Nicholas_Roerich,1914,Russian,Symbolism,cityscape
65096,sergius-of-radonezh-1932(1),Symbolism,Nicholas_Roerich,,Russian,Symbolism,religious_painting
65097,sketch,Symbolism,Nicholas_Roerich,,Russian,Symbolism,sketch_and_study
65106,fairest-city-the-anger-for-enemies-1914,Art_Nouveau_Modern,Nicholas_Roerich,1914,Russian,Art_Nouveau,
65107,himalayas-1934,Symbolism,Nicholas_Roerich,1934,Russian,Symbolism,landscape
65108,morning-of-kiev-bogatyrs-1896,Art_Nouveau_Modern,Nicholas_Roerich,1896,Russian,Realism,
65110,shchegolikha-1912-2,Art_Nouveau_Modern,Nicholas_Roerich,,Russian,Art_Nouveau,
65111,issa-and-giant-s-head-1932-2,Symbolism,Nicholas_Roerich,,Russian,Symbolism,religious_painting
65112,black-gobi-1928,Symbolism,Nicholas_Roerich,1928,Russian,Symbolism,landscape
65113,and-we-continue-fishing-1922,Symbolism,Nicholas_Roerich,1922,Russian,Symbolism,genre_painting
65114,ladakh-2,Symbolism,Nicholas_Roerich,,Russian,Symbolism,landscape
65115,himalayas-9,Symbolism,Nicholas_Roerich,,Russian,Symbolism,landscape
65116,monhigan-study-1922-5,Symbolism,Nicholas_Roerich,,Russian,Symbolism,sketch_and_study
65117,rocks-of-ladakh-1933,Symbolism,Nicholas_Roerich,1933,Russian,Symbolism,landscape
65118,land-of-snow-people-1947,Symbolism,Nicholas_Roerich,1947,Russian,Symbolism,landscape
65119,fiat-rex,Symbolism,Nicholas_Roerich,,Russian,Symbolism,religious_painting
65120,wisdom-of-manu-1916,Symbolism,Nicholas_Roerich,1916,Russian,Symbolism,
65121,himalayas-1943-3,Symbolism,Nicholas_Roerich,,Russian,Symbolism,landscape
65122,costume-devotion-of-fiery-furnace-before-christmas-liturgy-in-russian-orthodox-church-1907,Art_Nouveau_Modern,Nicholas_Roerich,1907,Russian,Art_Nouveau,genre_painting
65123,mist-before-dawn-1924,Symbolism,Nicholas_Roerich,1924,Russian,Symbolism,landscape
65124,ancient-life-1904-1,Art_Nouveau_Modern,Nicholas_Roerich,,Russian,Art_Nouveau,landscape
65125,kangchenjunga-1947,Symbolism,Nicholas_Roerich,1947,Russian,Symbolism,landscape
65126,study-1901-2,Realism,Nicholas_Roerich,,Russian,Realism,sketch_and_study
65127,mountain-abode-1923,Symbolism,Nicholas_Roerich,1923,Russian,Symbolism,landscape
65128,plafond-1913,Art_Nouveau_Modern,Nicholas_Roerich,1913,Russian,Art_Nouveau,
65129,boundary-of-kingdoms-1915,Symbolism,Nicholas_Roerich,1915,Russian,Symbolism,sketch_and_study
65130,message-from-shambhala-1931,Symbolism,Nicholas_Roerich,1931,Russian,Symbolism,landscape
65131,kyrgyz-mazar-sanju-1925,Symbolism,Nicholas_Roerich,1925,Russian,Symbolism,landscape
65132,giant-s-tomb-1915-1,Symbolism,Nicholas_Roerich,,Russian,Symbolism,landscape
65134,himalayas-61,Symbolism,Nicholas_Roerich,,Russian,Symbolism,landscape
65135,saviour-almighty-and-saints-1906-1,Art_Nouveau_Modern,Nicholas_Roerich,,Russian,Art_Nouveau,religious_painting
65136,smolensk-tower-1903-2,Art_Nouveau_Modern,Nicholas_Roerich,,Russian,Art_Nouveau,cityscape
65137,malong-1912,Art_Nouveau_Modern,Nicholas_Roerich,1912,Russian,Art_Nouveau,
65138,magi-procession-1912,Symbolism,Nicholas_Roerich,1912,Russian,Symbolism,sketch_and_study
65139,himalayas-golden-clouds-on-a-purple-sky-1940,Symbolism,Nicholas_Roerich,1940,Russian,Symbolism,landscape
65140,ladakh-1,Symbolism,Nicholas_Roerich,,Russian,Symbolism,landscape
65141,on-himalayan-peaks-1933,Symbolism,Nicholas_Roerich,1933,Russian,Symbolism,genre_painting
65142,monhigan-study-1922-2,Symbolism,Nicholas_Roerich,,Russian,Symbolism,sketch_and_study
65143,sketch-for-moving-the-boats,Symbolism,Nicholas_Roerich,,Russian,Symbolism,sketch_and_study
65144,sketch-of-sofa-for-workshop-1904,Art_Nouveau_Modern,Nicholas_Roerich,1904,Russian,Art_Nouveau,sketch_and_study
65145,tristan-s-castle-1922,Symbolism,Nicholas_Roerich,1922,Russian,Symbolism,
65146,yaroslavl-church-of-virgin-nativity-1903,Art_Nouveau_Modern,Nicholas_Roerich,1903,Russian,Art_Nouveau,cityscape
65147,snow-maiden-1912,Art_Nouveau_Modern,Nicholas_Roerich,1912,Russian,Art_Nouveau,
65148,monhigan-study-1922-25,Symbolism,Nicholas_Roerich,,Russian,Symbolism,sketch_and_study
65149,the-scene-with-five-figures-in-costumes,Art_Nouveau_Modern,Nicholas_Roerich,,Russian,Art_Nouveau,
65150,still-life-with-bouquet-1962,Naive_Art_Primitivism,Marc_Chagall,1962,French,Naive_Art_Primitivism,still_life
65151,self-portrait-1963,Naive_Art_Primitivism,Marc_Chagall,1963,French,Post_Impressionism,
65153,king-david-s-tower-1971,Naive_Art_Primitivism,Marc_Chagall,1971,French,Naive_Art_Primitivism,religious_painting
65154,lovers-near-bridge-1948,Naive_Art_Primitivism,Marc_Chagall,1948,French,Naive_Art_Primitivism,genre_painting
65155,small-drawing-room-1908,Expressionism,Marc_Chagall,1908,French,Expressionism,
65156,illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-18,Naive_Art_Primitivism,Marc_Chagall,,French,Naive_Art_Primitivism,illustration
65157,the-large-gray-circus-1975,Naive_Art_Primitivism,Marc_Chagall,1975,French,Naive_Art_Primitivism,genre_painting
65158,tchitchikov-on-his-bed,Naive_Art_Primitivism,Marc_Chagall,,French,Naive_Art_Primitivism,illustration
65159,striking-the-rock-5,Naive_Art_Primitivism,Marc_Chagall,,French,Naive_Art_Primitivism,religious_painting
65160,three-acrobates-1926,Cubism,Marc_Chagall,1926,French,Cubism,genre_painting
65161,josue-and-the-stone-of-sichem,Naive_Art_Primitivism,Marc_Chagall,,French,Naive_Art_Primitivism,religious_painting
65162,couple-with-a-bird-1959,Naive_Art_Primitivism,Marc_Chagall,1959,French,Naive_Art_Primitivism,genre_painting
65163,man-at-table-1911,Expressionism,Marc_Chagall,1911,French,Expressionism,genre_painting
65164,soldiers-1912,Cubism,Marc_Chagall,1912,French,Cubism,portrait
65165,noah-s-ark-2,Naive_Art_Primitivism,Marc_Chagall,,French,Naive_Art_Primitivism,sketch_and_study
65166,illustration-for-literary-review-shtrom-heftn-1923-1,Naive_Art_Primitivism,Marc_Chagall,,French,Naive_Art_Primitivism,illustration
65167,jeremiah-thrown-into-a-prison-by-the-people-of-king-zedekiah-jeremiah-xxxviii-4-6,Naive_Art_Primitivism,Marc_Chagall,,French,Naive_Art_Primitivism,religious_painting
65168,village-1975,Naive_Art_Primitivism,Marc_Chagall,1975,French,Naive_Art_Primitivism,genre_painting
65169,abraham-and-three-angels-3,Naive_Art_Primitivism,Marc_Chagall,,French,Naive_Art_Primitivism,sketch_and_study
65170,jeremiah-1956,Naive_Art_Primitivism,Marc_Chagall,1956,French,Naive_Art_Primitivism,religious_painting
65171,rain-1911,Cubism,Marc_Chagall,1911,French,Cubism,landscape
65172,happiness-1980,Naive_Art_Primitivism,Marc_Chagall,1980,French,Naive_Art_Primitivism,genre_painting
65173,the-drunkard-1914,Expressionism,Marc_Chagall,1914,French,Expressionism,genre_painting
65174,tchitchikov-at-the-customs,Naive_Art_Primitivism,Marc_Chagall,,French,Naive_Art_Primitivism,illustration
65175,lid-meeting-of-isaac-and-rebecca-1980,Naive_Art_Primitivism,Marc_Chagall,1980,French,Naive_Art_Primitivism,
65176,vitebsk-1914,Expressionism,Marc_Chagall,1914,French,Expressionism,genre_painting
65177,potiphar-s-wife-tries-unsuccessfully-to-seduce-joseph-genesis-xxxix-7-9,Naive_Art_Primitivism,Marc_Chagall,,French,Naive_Art_Primitivism,religious_painting
65178,table-of-lovers-1983,Naive_Art_Primitivism,Marc_Chagall,1983,French,Naive_Art_Primitivism,genre_painting
